id1,id2,Symbol,vq_star,number_of_causal,total,OMIM
5322,D000544,PLA2G5,0.0,0,1,0
8398,D000544,PLA2G6,0.9803190753581464,2,5,0
5324,D000544,PLAG1,0.0,0,1,0
5325,D000544,PLAGL1,0.0,0,1,0
5327,D000544,PLAT,0.966952776701812,4,20,0
5328,D000544,PLAU,0.9911322102736388,5,10,1
5329,D000544,PLAUR,0.9883810174000636,2,5,0
151056,D000544,PLB1,0.0,0,1,0
23236,D000544,PLCB1,0.9451018677611688,1,6,0
5333,D000544,PLCD1,0.9926663277633708,3,5,0
5335,D000544,PLCG1,0.0,0,3,0
5334,D000544,PLCL1,1.0,1,1,0
5337,D000544,PLD1,0.9893560109385696,1,3,0
5338,D000544,PLD2,0.0,0,1,0
9842,D000544,PLEKHM1,0.0,0,1,0
5340,D000544,PLG,0.9671282308085218,9,37,0
5347,D000544,PLK1,0.0,0,1,0
5354,D000544,PLP1,0.0,0,2,0
5355,D000544,PLP2,0.0,0,8,0
5360,D000544,PLTP,0.937779504784113,1,7,0
5361,D000544,PLXNA1,0.0,0,1,0
5366,D000544,PMAIP1,0.0,0,2,0
5367,D000544,PMCH,0.0,0,1,0
6490,D000544,PMEL,0.0,0,1,0
5371,D000544,PML,0.0,0,3,0
5409,D000544,PNMT,0.997028922182036,4,5,0
5368,D000544,PNOC,0.0,0,1,0
4860,D000544,PNP,0.0,0,1,0
10908,D000544,PNPLA6,0.0,0,1,0
87178,D000544,PNPT1,0.0,0,1,0
10957,D000544,PNRC1,0.0,0,3,0
5422,D000544,POLA1,0.0,0,1,0
5423,D000544,POLB,0.9845175814958302,1,2,0
10714,D000544,POLD3,0.0,0,1,0
5428,D000544,POLG,0.0,0,2,0
5430,D000544,POLR2A,0.0,0,1,0
5435,D000544,POLR2F,0.0,0,1,0
5443,D000544,POMC,0.9371172867912068,8,61,0
5444,D000544,PON1,0.9753247101084886,6,21,0
5445,D000544,PON2,0.0,0,3,0
5446,D000544,PON3,0.0,0,2,0
5447,D000544,POR,1.0,1,1,0
728378,D000544,POTEF,0.8969948457072159,2,21,0
5451,D000544,POU2F1,0.0,0,4,0
5454,D000544,POU3F2,0.0,0,1,0
5464,D000544,PPA1,0.9469343063211414,1,5,0
5465,D000544,PPARA,0.9436132414845176,1,7,0
5467,D000544,PPARD,0.0,0,2,0
5468,D000544,PPARG,0.9636139721044094,8,37,0
5473,D000544,PPBP,0.0,0,5,0
5479,D000544,PPIB,0.0,0,1,0
5480,D000544,PPIC,0.0,0,3,0
51645,D000544,PPIL1,0.0,0,5,0
285755,D000544,PPIL6,0.0,0,1,0
9647,D000544,PPM1F,0.0,0,1,0
5499,D000544,PPP1CA,0.0,0,2,0
5500,D000544,PPP1CB,0.0,0,2,0
5514,D000544,PPP1R10,0.0,0,1,0
5502,D000544,PPP1R1A,0.0,0,2,0
84152,D000544,PPP1R1B,0.0,0,1,0
5504,D000544,PPP1R2,0.0,0,1,0
5506,D000544,PPP1R3A,1.0,1,1,0
5520,D000544,PPP2R2A,0.0,0,1,0
5534,D000544,PPP3R1,0.0,0,2,0
5536,D000544,PPP5C,0.993048542427184,1,2,0
5542,D000544,PRB1,0.0,0,2,0
5547,D000544,PRCP,0.0,0,1,0
5052,D000544,PRDX1,0.0,0,2,0
7001,D000544,PRDX2,0.0,0,3,0
10935,D000544,PRDX3,0.0,0,1,0
25824,D000544,PRDX5,0.9967746558848584,2,3,0
10113,D000544,PREB,0.0,0,2,0
5550,D000544,PREP,0.9279721725139004,1,9,0
5557,D000544,PRIM1,0.0,0,1,0
5577,D000544,PRKAR2B,0.0,0,1,0
5578,D000544,PRKCA,0.942806445418796,2,19,0
5580,D000544,PRKCD,0.963207823882502,1,6,0
5581,D000544,PRKCE,0.9507432601940649,1,7,0
5582,D000544,PRKCG,0.9939221236787992,1,2,0
5590,D000544,PRKCZ,0.9776618139499328,1,3,0
5591,D000544,PRKDC,0.9962563724086232,5,7,0
5592,D000544,PRKG1,0.0,0,3,0
5071,D000544,PRKN,0.9224674125275848,2,19,0
5617,D000544,PRL,0.8941047864354247,2,32,0
23627,D000544,PRND,0.9617641371612318,1,4,0
5621,D000544,PRNP,0.9643976454356864,43,191,0
5624,D000544,PROC,0.0,0,1,0
282006,D000544,PROS1,0.0,0,1,0
5628,D000544,PROS2P,0.0,0,1,0
281432,D000544,PRP@,0.0,0,3,0
112476,D000544,PRRT2,0.9765095687867992,29,109,0
5663,D000544,PSEN1,0.99107741247169,438,848,1
5664,D000544,PSEN2,0.9905364281249012,173,343,1
55851,D000544,PSENEN,0.9157206473564796,6,53,0
11168,D000544,PSIP1,0.0,0,2,0
5693,D000544,PSMB5,0.0,0,1,0
5698,D000544,PSMB9,1.0,1,1,0
5704,D000544,PSMC4,0.0,0,1,0
5705,D000544,PSMC5,0.0,0,1,0
5725,D000544,PTBP1,0.0,0,5,0
374308,D000544,PTCHD3,0.0,0,1,0
5728,D000544,PTEN,0.0,0,3,0
5729,D000544,PTGDR,0.0,0,1,0
5730,D000544,PTGDS,0.9781124321637228,1,4,0
5731,D000544,PTGER1,0.0,0,2,0
5732,D000544,PTGER2,0.0,0,3,0
5733,D000544,PTGER3,0.0,0,2,0
5734,D000544,PTGER4,0.0,0,1,0
9536,D000544,PTGES,0.0,0,1,0
5742;5743,D000544,PTGS1,0.9473228149038496,1,6,0
5743,D000544,PTGS2,0.8835217059355116,5,71,0
5741,D000544,PTH,0.9469027786675313,1,7,0
404172,D000544,PTI,0.0,0,2,0
5747,D000544,PTK2,0.0,0,1,0
2185,D000544,PTK2B,0.9263286812952852,2,18,0
100506248,D000544,PTMAP9,0.0,0,1,0
5763,D000544,PTMS,0.0,0,1,0
5764,D000544,PTN,0.994704813946812,2,3,0
5524,D000544,PTPA,0.909869185625578,4,41,0
5770,D000544,PTPN1,0.0,0,1,0
5788,D000544,PTPRC,0.966062601146372,3,13,0
5789,D000544,PTPRD,0.0,0,1,0
10076,D000544,PTPRU,0.0,0,1,0
5805,D000544,PTS,0.0,0,1,0
5806,D000544,PTX3,0.0,0,1,0
5816,D000544,PVALB,0.8129056640627434,1,25,0
145624,D000544,PWAR1,0.0,0,2,0
347745,D000544,PWAR4,0.9587895602399849,1,7,0
5829,D000544,PXN,0.0,0,1,0
5697,D000544,PYY,0.0,0,3,0
29431,D000544,Pak1,0.0,0,1,0
57320,D000544,Park7,0.0,0,1,0
25591,D000544,Parp1,0.0,0,12,0
114774,D000544,Pawr,0.977095401409832,1,3,0
18537,D000544,Pcmt1,0.0,0,2,0
18538,D000544,Pcna,0.0,0,2,0
18549,D000544,Pcsk2,0.0,0,1,0
140544,D000544,Pcyt1a,0.0,0,1,0
236899,D000544,Pcyt1b,0.0,0,1,0
24626,D000544,Pde4b,0.0,0,1,0
18591,D000544,Pdgfb,0.0,0,2,0
116551,D000544,Pdk1,0.0,0,1,0
29535,D000544,Pdx1,0.0,0,1,0
29190,D000544,Pdyn,0.0,0,2,0
65034,D000544,Pdzd2,0.0,0,1,0
23980,D000544,Pebp1,0.0,0,2,0
18616,D000544,Peg3,0.0,0,1,0
18619,D000544,Penk,0.0,0,1,0
18645,D000544,Pfn2,0.0,0,1,0
24642,D000544,Pgam1,0.0,0,1,0
287115,D000544,Pgp,0.0,0,1,0
18667,D000544,Pgr,0.0,0,2,0
74451,D000544,Pgs1,0.0,0,2,0
114766,D000544,Phb2,0.8332342760280075,1,14,0
294287,D000544,Phf1,0.8511069386777788,1,21,0
361430,D000544,Piezo1,0.0,0,1,0
85243,D000544,Pik3cb,0.9677765122411698,1,5,0
298947,D000544,Pik3cg,0.0,0,2,0
18708,D000544,Pik3r1,0.0,0,3,0
23988,D000544,Pin1,0.9051335719442406,1,8,0
48311,D000544,Pkc53E,1.0,1,1,0
18746,D000544,Pkm,0.0,0,1,0
18778,D000544,Pla2g1b,0.0,0,5,0
29692,D000544,Pla2g2a,0.0,0,1,0
24653,D000544,Pla2g4a,0.0,0,6,0
18784,D000544,Pla2g5,0.0,0,1,0
360426,D000544,Pla2g6,0.0,0,1,0
27226,D000544,Pla2g7,0.0,0,1,0
18791,D000544,Plat,0.9319621972940824,1,6,0
18792,D000544,Plau,0.9895386014212992,2,4,0
24654;25738,D000544,Plcb1,0.0,0,2,0
24655,D000544,Plcd1,0.0,0,2,0
25738,D000544,Plcg1,0.0,0,1,0
18815,D000544,Plg,0.9243751901674636,1,7,0
18830,D000544,Pltp,0.0,0,2,0
24661,D000544,Pnmt,0.0,0,1,0
18975,D000544,Polg,0.0,0,2,0
18976,D000544,Pomc,0.0,0,1,0
19013,D000544,Ppara,0.98991070073262,1,2,0
25682;25664,D000544,Ppard,0.0,0,1,0
19016,D000544,Pparg,0.9322651643252832,1,8,0
223828,D000544,Pphln1,0.0,0,1,0
19047,D000544,Ppp1cc,0.0,0,2,0
52040,D000544,Ppp1r10,0.0,0,1,0
53412,D000544,Ppp1r3c,0.0,0,1,0
84686,D000544,Ppp1r9b,0.0,0,1,0
19052,D000544,Ppp2ca,0.981386776309768,2,6,0
51792,D000544,Ppp2r1a,0.9722115907549808,1,4,0
19055,D000544,Ppp3ca,0.0,0,1,0
65179,D000544,Ppp5c,0.0,0,2,0
21672,D000544,Prdx2,0.0,0,1,0
113898,D000544,Prdx5,1.0,1,1,0
11758,D000544,Prdx6,0.0,0,1,0
384001,D000544,Prdx6-ps2,0.0,0,1,0
83471,D000544,Prep,0.0,0,4,0
19131,D000544,Prh1,0.0,0,1,0
104000,D000544,Priap1,0.0,0,1,0
78975,D000544,Prkaa2,0.0,0,1,0
25636,D000544,Prkaca,0.9179759489143966,1,10,0
24680,D000544,Prkca,0.9768680575728192,1,4,0
25023,D000544,Prkcb,0.0,0,2,0
18753,D000544,Prkcd,0.0,0,1,0
18754,D000544,Prkce,0.0,0,1,0
24681,D000544,Prkcg,0.9567662361775388,5,32,0
25522,D000544,Prkcz,0.0,0,1,0
19090,D000544,Prkdc,1.0,1,1,0
24683,D000544,Prl,0.0,0,2,0
26434,D000544,Prnd,0.0,0,2,0
19122,D000544,Prnp,0.9148052011025446,3,30,0
81750,D000544,Pros1,0.9809783907000278,1,4,0
19133,D000544,Prph2,0.0,0,1,0
266813,D000544,Prrx1,1.0,1,1,0
19152,D000544,Prtn3,0.0,0,1,0
78960,D000544,Prx,1.0,1,1,0
19164,D000544,Psen1,0.9827158559476152,98,288,0
19165,D000544,Psen2,0.9811437329005048,23,67,0
66340,D000544,Psenen,0.9661056498681068,1,5,0
40260,D000544,Psn,0.9816213919311142,8,21,0
19205,D000544,Ptbp1,0.0,0,1,0
100764294,D000544,Pten,1.0,1,1,0
19215,D000544,Ptgds,0.0,0,1,0
19217,D000544,Ptger2,0.0,0,1,0
24929,D000544,Ptger3,0.0,0,1,0
59103,D000544,Ptges,0.0,0,1,0
25527,D000544,Ptgis,1.0,1,1,0
24693;29527,D000544,Ptgs1,0.0,0,2,0
19225,D000544,Ptgs2,0.9240807895774312,2,19,0
25614,D000544,Ptk2,0.0,0,1,0
19231,D000544,Ptma,0.0,0,1,0
19246,D000544,Ptpn1,0.0,0,1,0
25622,D000544,Ptpn11,0.0,0,1,0
19259,D000544,Ptpn5,0.0,0,1,0
15170,D000544,Ptpn6,0.0,0,1,0
25167,D000544,Ptpra,0.0,0,7,0
19264,D000544,Ptprc,0.0,0,6,0
94202,D000544,Ptprr,0.0,0,1,0
25269,D000544,Pvalb,0.0,0,4,0
360820,D000544,Pxn,0.0,0,1,0
11287,D000544,Pzp2,0.0,0,1,0
5860,D000544,QDPR,0.9854072152298688,1,3,0
54870,D000544,QRICH1,1.0,1,1,0
379044,D000544,Qrfp,0.0,0,1,0
8766,D000544,RAB11A,0.9828253823438236,1,3,0
5872,D000544,RAB13,0.0,0,1,0
81876,D000544,RAB1B,0.0,0,1,0
5864,D000544,RAB3A,0.0,0,6,0
5867,D000544,RAB4A,0.9918434668861748,1,2,0
5868,D000544,RAB5A,0.9739684983897988,2,7,0
5870,D000544,RAB6A,0.9899268647416049,1,2,0
338382,D000544,RAB7B,0.0,0,1,0
4218,D000544,RAB8A,0.0,0,1,0
9135,D000544,RABEP1,0.9918434668861748,1,2,0
27342,D000544,RABGEF1,0.0,0,1,0
5879,D000544,RAC1,0.0,0,5,0
10399,D000544,RACK1,0.959586401053231,1,4,0
10111,D000544,RAD50,0.0,0,1,0
5894,D000544,RAF1,0.9903912616852236,1,2,0
5898,D000544,RALA,0.0,0,1,0
5899,D000544,RALB,0.0,0,1,0
5900,D000544,RALGDS,0.0,0,1,0
55103,D000544,RALGPS2,0.0,0,1,0
5911,D000544,RAP2A,0.0,0,1,0
10411,D000544,RAPGEF3,0.0,0,3,0
11069,D000544,RAPGEF4,0.0,0,1,0
5913,D000544,RAPSN,0.0,0,1,0
5914,D000544,RARA,0.0,0,1,0
9462,D000544,RASAL2,0.0,0,1,0
5923,D000544,RASGRF1,0.0,0,1,0
5925,D000544,RB1,0.977251390439917,2,7,0
146713,D000544,RBFOX3,0.0,0,4,0
64080,D000544,RBKS,0.0,0,3,0
5933,D000544,RBL1,0.0,0,1,0
5934,D000544,RBL2,0.9917661572600088,1,2,0
27303,D000544,RBMS3,0.0,0,3,0
5950,D000544,RBP4,0.0,0,4,0
3516,D000544,RBPJ,0.0,0,4,0
1827,D000544,RCAN1,0.9832282131012132,3,7,0
10231,D000544,RCAN2,0.0,0,1,0
11123,D000544,RCAN3,0.0,0,1,0
23186,D000544,RCOR1,0.0,0,2,0
343035,D000544,RD3,0.0,0,3,0
5967,D000544,REG1A,0.9452069052666432,1,5,0
5068,D000544,REG3A,1.0,1,1,0
5966,D000544,REL,0.0,0,2,0
5970,D000544,RELA,0.8918479575035538,1,17,0
5649,D000544,RELN,0.9898257516866948,4,9,0
5972,D000544,REN,0.9777160918673298,7,24,0
5973,D000544,RENBP,0.9641843683985376,8,35,0
11079,D000544,RER1,0.0,0,2,0
5979,D000544,RET,0.0,0,4,0
23180,D000544,RFTN1,0.0,0,1,0
5990,D000544,RFX2,0.0,0,1,0
9104,D000544,RGN,1.0,1,1,0
729857,D000544,RGPD2,0.0,0,1,0
5999,D000544,RGS4,0.0,0,1,0
353299,D000544,RGSL1,0.0,0,1,0
6010,D000544,RHO,0.0,0,2,0
387,D000544,RHOA,0.9725719421459802,1,4,0
388,D000544,RHOB,0.0,0,1,0
6012,D000544,RIEG2,0.0,0,1,0
855170,D000544,RIM11,0.0,0,2,0
8767,D000544,RIPK2,0.0,0,1,0
51115,D000544,RMDN1,0.9037226475477136,18,207,0
151393,D000544,RMDN2,0.7412600602462303,1,22,0
55177,D000544,RMDN3,0.0,0,25,0
6029,D000544,RN7SL1,0.0,0,1,0
7844,D000544,RNF103,0.0,0,1,0
55819,D000544,RNF130,0.0,0,1,0
6051;290,D000544,RNPEP,0.0,0,1,0
10921,D000544,RNPS1,0.0,0,1,0
26871;55599,D000544,RNU1-1,0.0,0,1,0
26767,D000544,RNU105B,0.0,0,1,0
6093,D000544,ROCK1,0.0,0,1,0
6117,D000544,RPA1,0.0,0,1,0
6189,D000544,RPS3A,0.0,0,1,0
6194,D000544,RPS6,0.0,0,1,0
6195,D000544,RPS6KA1,0.0,0,2,0
6197,D000544,RPS6KA3,0.0,0,1,0
9252,D000544,RPS6KA5,0.0,0,2,0
6198,D000544,RPS6KB1,0.9317088343325508,1,9,0
126638,D000544,RPTN,0.978281952601588,1,3,0
6252,D000544,RTN1,0.0,0,1,0
10313,D000544,RTN3,0.0,0,3,0
57142,D000544,RTN4,0.0,0,5,0
65078,D000544,RTN4R,0.9434254089593892,1,5,0
861,D000544,RUNX1,1.0,1,1,0
6256,D000544,RXRA,0.0,0,5,0
6261,D000544,RYR1,0.0,0,3,0
6262,D000544,RYR2,0.0,0,7,0
6263,D000544,RYR3,0.0,0,1,0
59021,D000544,Rab2a,1.0,1,1,0
25531,D000544,Rab3a,0.0,0,1,0
117103,D000544,Rab8a,0.0,0,1,0
19353,D000544,Rac1,0.0,0,1,0
110157,D000544,Raf1,0.0,0,2,0
19401,D000544,Rara,0.0,0,1,0
24706,D000544,Rarb,0.0,0,2,0
19417,D000544,Rasgrf1,0.0,0,1,0
19645,D000544,Rb1,0.0,0,2,0
12421,D000544,Rb1cc1,1.0,1,1,0
52897,D000544,Rbfox3,0.0,0,2,0
19662,D000544,Rbp4,0.0,0,2,0
19664,D000544,Rbpj,0.0,0,2,0
266766,D000544,Rcan1,0.0,0,1,0
19674,D000544,Rcvrn,0.0,0,1,0
19697,D000544,Rela,0.0,0,2,0
19699,D000544,Reln,0.0,0,5,0
19701,D000544,Ren1,0.9884292701093728,2,4,0
19703,D000544,Renbp,0.0,0,2,0
117273,D000544,Rhoa,0.0,0,2,0
11852,D000544,Rhob,0.0,0,1,0
381110,D000544,Rmdn2,0.0,0,1,0
19877,D000544,Rock1,0.0,0,1,0
19878,D000544,Rock2,1.0,1,1,0
309288,D000544,Rorb,0.9911574283981898,1,2,0
245981,D000544,Rpl15,0.0,0,1,0
72508,D000544,Rps6kb1,0.0,0,1,0
70432,D000544,Rufy2,0.0,0,2,0
20190,D000544,Ryr1,0.9927131584020292,1,2,0
689560,D000544,Ryr2,0.989130516853365,1,2,0
20192,D000544,Ryr3,0.0,0,1,0
6271,D000544,S100A1,0.9744632666188572,2,8,0
6281,D000544,S100A10,0.0,0,3,0
6282,D000544,S100A11,0.0,0,1,0
6283,D000544,S100A12,0.0,0,1,0
140576,D000544,S100A16,1.0,1,1,0
6275,D000544,S100A4,0.0,0,1,0
6277,D000544,S100A6,0.0,0,1,0
6279,D000544,S100A8,0.0,0,3,0
6280,D000544,S100A9,0.0,0,5,0
6285,D000544,S100B,0.9432716228254996,8,57,0
795,D000544,S100G,0.0,0,2,0
6286,D000544,S100P,0.0,0,1,0
20193,D000544,S100a1,0.0,0,1,0
20194,D000544,S100a10,0.0,0,1,0
20200,D000544,S100a6,0.0,0,1,0
25742,D000544,S100b,0.8818660955822512,1,16,0
6287,D000544,SAA@,0.0,0,6,0
64092,D000544,SAMSN1,0.0,0,1,0
949,D000544,SCARB1,0.0,0,4,0
950,D000544,SCARB2,0.0,0,1,0
6319,D000544,SCD,0.0,0,3,0
652070,D000544,SCFV,0.0,0,2,0
7857,D000544,SCG2,0.0,0,4,0
6447,D000544,SCG5,0.968724174745625,1,3,0
10590,D000544,SCGN,0.0,0,1,0
6331,D000544,SCN5A,0.0,0,1,0
6342,D000544,SCP2,1.0,1,1,0
6343,D000544,SCT,0.0,0,2,0
6382;6383;9672,D000544,SDC1,0.0,0,3,0
6383,D000544,SDC2,0.9612434381513532,2,11,0
9672,D000544,SDC3,0.0,0,1,0
419184,D000544,SDC4,0.0,0,1,0
57001,D000544,SDHAF3,0.0,0,1,0
6390,D000544,SDHB,0.0,0,1,0
23541,D000544,SEC14L2,0.0,0,1,0
9919,D000544,SEC16A,0.0,0,1,0
852230,D000544,SEC17,0.0,0,1,0
852372,D000544,SEC18,0.0,0,1,0
9632,D000544,SEC24C,0.0,0,1,0
851748,D000544,SEC7,0.0,0,1,0
6400,D000544,SEL1L,0.0,0,1,0
6401,D000544,SELE,0.0,0,3,0
9403,D000544,SELENOF,0.0,0,1,0
140606,D000544,SELENOM,0.0,0,1,0
6414,D000544,SELENOP,0.0,0,1,0
6415,D000544,SELENOW,0.0,0,1,0
6402,D000544,SELL,0.0,0,3,0
6403,D000544,SELP,0.9820565998733868,2,6,0
6404,D000544,SELPLG,1.0,1,1,0
10371,D000544,SEMA3A,0.9931229527705404,1,2,0
6405,D000544,SEMA3F,0.0,0,1,0
22929,D000544,SEPHS1,0.9708392494551004,2,9,0
4735,D000544,SEPTIN2,0.0,0,1,0
55964,D000544,SEPTIN3,1.0,1,1,0
5414,D000544,SEPTIN4,0.0,0,1,0
5265,D000544,SERPINA1,0.922243431765164,3,32,0
12,D000544,SERPINA3,0.968326115954719,42,183,0
5104,D000544,SERPINA5,1.0,1,1,0
866,D000544,SERPINA6,0.0,0,1,0
5055,D000544,SERPINB2,0.0,0,1,0
462,D000544,SERPINC1,0.9448438422466006,2,11,0
5054,D000544,SERPINE1,0.9224012518771068,1,10,0
5270,D000544,SERPINE2,0.9916482263857012,5,9,0
5176,D000544,SERPINF1,0.9789224991933922,1,3,0
5345,D000544,SERPINF2,0.0,0,2,0
710,D000544,SERPING1,0.9906807812635022,2,4,0
5274,D000544,SERPINI1,0.9570261093132028,1,5,0
83667,D000544,SESN2,0.0,0,1,0
6439,D000544,SFTPB,0.0,0,1,0
6440,D000544,SFTPC,0.9887778221539986,1,2,0
854222,D000544,SGT1,0.0,0,1,0
4068,D000544,SH2D1A,0.0,0,1,0
23677,D000544,SH3BP4,0.0,0,1,0
9467,D000544,SH3BP5,0.981066068755406,8,24,0
6462,D000544,SHBG,0.9579819479026496,5,29,0
6464,D000544,SHC1,0.9339541932500176,2,16,0
25759,D000544,SHC2,0.0,0,5,0
53358,D000544,SHC3,0.0,0,1,0
79801,D000544,SHCBP1,0.0,0,1,0
57619,D000544,SHROOM3,0.0,0,1,0
6476,D000544,SI,0.0,0,1,0
10280,D000544,SIGMAR1,0.0,0,1,0
64374,D000544,SIL1,0.9830538992354416,4,11,0
23411,D000544,SIRT1,0.0,0,7,0
22933,D000544,SIRT2,0.0,0,1,0
851928,D000544,SKP1,0.0,0,1,0
6502,D000544,SKP2,0.0,0,1,0
8273,D000544,SLC10A3,0.0,0,2,0
6556,D000544,SLC11A1,1.0,1,1,0
4891,D000544,SLC11A2,0.0,0,3,0
26503,D000544,SLC17A5,0.0,0,2,0
57084,D000544,SLC17A6,0.0,0,1,0
57030,D000544,SLC17A7,0.0,0,4,0
6572,D000544,SLC18A3,0.930753677274527,1,7,0
6505,D000544,SLC1A1,0.0,0,4,0
6506,D000544,SLC1A2,0.9119987768911982,1,11,0
6507,D000544,SLC1A3,0.0,0,8,0
6511,D000544,SLC1A6,0.0,0,1,0
57419,D000544,SLC24A3,0.0,0,1,0
9016,D000544,SLC25A14,0.0,0,1,0
9481,D000544,SLC25A27,0.0,0,1,0
84275,D000544,SLC25A33,0.0,0,1,0
293,D000544,SLC25A6,0.0,0,2,0
6513,D000544,SLC2A1,0.0,0,6,0
6515,D000544,SLC2A3,0.0,0,4,0
6517,D000544,SLC2A4,0.0,0,1,0
6518,D000544,SLC2A5,0.0,0,1,0
7779,D000544,SLC30A1,0.0,0,1,0
7782;55676,D000544,SLC30A4,0.0,0,1,0
55676,D000544,SLC30A6,0.0,0,1,0
6521,D000544,SLC4A1,0.0,0,2,0
200931,D000544,SLC51A,1.0,1,1,0
6526,D000544,SLC5A3,0.0,0,1,0
60482,D000544,SLC5A7,0.0,0,3,0
6530,D000544,SLC6A2,0.0,0,3,0
6531,D000544,SLC6A3,0.8874866233325654,4,50,0
6532,D000544,SLC6A4,0.9667234599250922,6,28,0
6536,D000544,SLC6A9,0.0,0,2,0
6541,D000544,SLC7A1,0.0,0,1,0
56301,D000544,SLC7A10,0.0,0,2,0
23657,D000544,SLC7A11,0.0,0,1,0
6546,D000544,SLC8A1,0.0,0,3,0
285335,D000544,SLC9C1,1.0,1,1,0
79811,D000544,SLTM,0.0,0,1,0
7911,D000544,SM1,0.0,0,1,0
53366,D000544,SM2,0.0,0,2,0
4087,D000544,SMAD2,0.9785198250196186,1,3,0
4088,D000544,SMAD3,0.0,0,1,0
4089,D000544,SMAD4,0.0,0,4,0
4092,D000544,SMAD7,0.0,0,1,0
6607,D000544,SMN2,0.0,0,1,0
6609,D000544,SMPD1,0.9873795663619916,1,2,0
6610,D000544,SMPD2,0.9315513418218964,1,7,0
10322,D000544,SMYD5,0.0,0,1,0
6616,D000544,SNAP25,0.0,0,14,0
9892,D000544,SNAP91,0.0,0,2,0
6622,D000544,SNCA,0.9669732544905326,62,283,0
9627,D000544,SNCAIP,0.0,0,4,0
6620,D000544,SNCB,0.9310693889990712,1,13,0
6623,D000544,SNCG,0.9805868179103042,5,15,0
25992,D000544,SNED1,0.0,0,1,0
6080;1629;223,D000544,SNORA73A,1.0,1,1,0
6626,D000544,SNRPA,0.0,0,1,0
6629,D000544,SNRPB2,0.0,0,1,0
6642,D000544,SNX1,0.0,0,1,0
6646,D000544,SOAT1,0.0,0,6,0
6647,D000544,SOD1,0.9714488048678834,27,111,0
6648,D000544,SOD2,0.9647564107210412,4,18,0
114815;57537;22986,D000544,SORCS1,0.0,0,1,0
6653,D000544,SORL1,0.958769931748315,2,11,0
6272,D000544,SORT1,0.0,0,3,0
6654,D000544,SOS1,1.0,1,1,0
6667,D000544,SP1,0.0,0,3,0
6671,D000544,SP4,0.0,0,1,0
80320,D000544,SP6,0.0,0,1,0
53340,D000544,SPA17,0.0,0,1,0
9043,D000544,SPAG9,0.0,0,2,0
23013,D000544,SPEN,0.0,0,1,0
6687,D000544,SPG7,0.0,0,1,0
6688,D000544,SPI1,0.9845298085329074,1,3,0
11005,D000544,SPINK5,0.0,0,1,0
6692,D000544,SPINT1,0.0,0,1,0
6693,D000544,SPN,0.0,0,1,0
10418,D000544,SPON1,0.0,0,1,0
6696,D000544,SPP1,0.0,0,2,0
84888;56928;162540,D000544,SPPL2A,0.0,0,1,0
121665,D000544,SPPL3,0.0,0,1,0
6697,D000544,SPR,0.0,0,2,0
853848,D000544,SPT23,0.0,0,1,0
6709,D000544,SPTAN1,0.9921283074587182,1,2,0
10558,D000544,SPTLC1,0.0,0,1,0
9517,D000544,SPTLC2,0.0,0,1,0
8878,D000544,SQSTM1,1.0,2,2,0
6714,D000544,SRC,0.0,0,12,0
80725,D000544,SRCIN1,1.0,1,1,0
6720,D000544,SREBF1,0.0,0,5,0
6721,D000544,SREBF2,0.0,0,1,0
140890,D000544,SREK1,0.0,0,1,0
285672,D000544,SREK1IP1,0.0,0,1,0
6722,D000544,SRF,0.0,0,1,0
6717,D000544,SRI,0.0,0,1,0
27286,D000544,SRPX2,0.9883219827246434,14,28,0
63826,D000544,SRR,0.9818976916302988,1,3,0
51593,D000544,SRRT,1.0,1,1,0
6427,D000544,SRSF2,0.0,0,3,0
6431,D000544,SRSF6,0.0,0,2,0
6750,D000544,SST,0.9168517901251204,17,183,0
6751,D000544,SSTR1,0.0,0,1,0
6752,D000544,SSTR2,0.0,0,1,0
6753,D000544,SSTR3,0.0,0,1,0
6754;6755,D000544,SSTR4,0.0,0,1,0
6767,D000544,ST13,0.0,0,2,0
6482;6487;6484,D000544,ST3GAL1,0.0,0,1,0
6480,D000544,ST6GAL1,0.9962171535439788,4,6,0
84620,D000544,ST6GAL2,0.9800108160456796,1,3,0
7903,D000544,ST8SIA4,0.0,0,2,0
10617,D000544,STAMBP,0.9777317591619968,1,3,0
6770,D000544,STAR,0.9871684827752062,1,2,0
10948,D000544,STARD3,0.0,0,1,0
6772,D000544,STAT1,0.0,0,5,0
6773,D000544,STAT2,0.0,0,1,0
6774,D000544,STAT3,0.0,0,4,0
6780,D000544,STAU1,0.0,0,1,0
8614,D000544,STC2,0.0,0,1,0
851105,D000544,STE23,0.0,0,1,0
246744,D000544,STH,0.9782386698248764,5,15,0
110806307,D000544,STIN2-VNTR,0.0,0,1,0
8428,D000544,STK24,0.0,0,1,0
3925,D000544,STMN1,0.0,0,3,0
11075,D000544,STMN2,0.0,0,1,0
55342,D000544,STRBP,0.0,0,1,0
412,D000544,STS,0.0,0,1,0
6804,D000544,STX1A,0.0,0,3,0
10228,D000544,STX6,0.0,0,1,0
9482,D000544,STX8,1.0,1,1,0
6812,D000544,STXBP1,1.0,1,1,0
8803,D000544,SUCLA2,0.0,0,3,0
8802,D000544,SUCLG1,0.9666445425098976,1,5,0
8801,D000544,SUCLG2,0.0,0,3,0
51430,D000544,SUCO,0.968826241690359,1,3,0
10910,D000544,SUGT1,0.0,0,1,0
